,domino_num,time,start_point,end_point,angle
1200,1,0.914,"(241, 256)","(109, 305)",20.37643521383639
1201,1,0.916,"(243, 256)","(107, 305)",19.855214369321057
1202,1,0.925,"(241, 256)","(105, 305)",19.855214369321057
1203,1,0.93,"(241, 256)","(105, 305)",19.855214369321057
1204,1,0.931,"(240, 256)","(105, 305)",19.98310652189998
1205,1,0.934,"(239, 256)","(108, 305)",20.556045219583467
1206,1,0.936,"(137, 294)","(105, 305)",19.290046219188735
1207,1,0.936,"(240, 256)","(109, 305)",20.556045219583467
1208,1,0.941,"(241, 256)","(105, 305)",19.855214369321057
1209,1,0.944,"(240, 256)","(109, 305)",20.556045219583467
1210,1,0.945,"(241, 256)","(106, 305)",19.98310652189998
1211,1,0.945,"(238, 256)","(107, 305)",20.556045219583467
1212,1,0.947,"(241, 256)","(106, 305)",19.98310652189998
1213,1,0.952,"(242, 256)","(106, 305)",19.855214369321057
1214,1,0.952,"(239, 256)","(110, 305)",20.924501744921166
1215,1,0.959,"(238, 257)","(106, 305)",19.98310652189998
1216,1,0.96,"(239, 256)","(110, 305)",20.924501744921166
1217,2,0.201,"(161, 205)","(158, 305)",88.31531568210372
1218,2,0.205,"(161, 205)","(158, 305)",88.56790381583535
1219,2,0.205,"(157, 260)","(159, 305)",87.33699923393286
1220,2,0.214,"(160, 231)","(153, 305)",84.64417495714481
1221,2,0.214,"(157, 267)","(158, 305)",88.21008939175394
1222,2,0.216,"(161, 205)","(156, 305)",87.20729763428672
1223,2,0.217,"(161, 205)","(155, 305)",86.98721249581666
1224,2,0.22,"(161, 205)","(158, 305)",88.56790381583535
1225,2,0.222,"(157, 245)","(158, 305)",88.31531568210372
1226,2,0.224,"(160, 216)","(157, 305)",88.21008939175394
1227,2,0.225,"(157, 243)","(158, 305)",88.72696997994329
1228,2,0.232,"(161, 210)","(152, 305)",84.64417495714481
1229,2,0.233,"(157, 243)","(158, 305)",88.21008939175394
1230,2,0.234,"(157, 250)","(158, 305)",88.91907581333932
1231,2,0.235,"(161, 205)","(158, 305)",88.45184230102204
1232,2,0.236,"(157, 257)","(159, 305)",87.27368900609373
1233,2,0.237,"(158, 249)","(156, 305)",88.21008939175394
1234,2,0.237,"(161, 205)","(158, 305)",88.53119928561418
1235,2,0.238,"(157, 254)","(159, 305)",87.33699923393286
1236,2,0.243,"(161, 205)","(158, 305)",88.49256424122504
1237,2,0.246,"(160, 213)","(156, 305)",88.09084756700362
1238,2,0.246,"(157, 246)","(158, 305)",88.15238973400541
1239,2,0.247,"(157, 246)","(158, 305)",88.87669728592458
1240,2,0.248,"(160, 207)","(157, 305)",88.26429541107161
1241,2,0.248,"(157, 253)","(158, 305)",88.72696997994329
1242,2,0.254,"(161, 206)","(158, 305)",88.40885972880542
1243,2,0.256,"(157, 263)","(159, 305)",87.06432655357884
1244,2,0.257,"(157, 263)","(159, 305)",86.82016988013577
1245,2,0.258,"(161, 211)","(155, 305)",86.63353933657021
1246,2,0.26,"(162, 206)","(156, 305)",86.82016988013577
1247,2,0.263,"(157, 246)","(158, 305)",88.09084756700362
1248,2,0.266,"(157, 245)","(158, 305)",88.91907581333932
1249,2,0.267,"(158, 269)","(156, 305)",88.31531568210372
1250,2,0.268,"(157, 245)","(158, 305)",88.89829388479363
1251,2,0.27,"(160, 213)","(157, 305)",88.45184230102204
1252,2,0.272,"(161, 205)","(158, 305)",88.49256424122504
1253,2,0.273,"(157, 255)","(158, 305)",88.63607246839707
1254,2,0.276,"(157, 268)","(159, 305)",86.42366562500266
1255,2,0.279,"(161, 206)","(157, 305)",87.91743472026913
1256,2,0.281,"(157, 253)","(158, 305)",88.69804732742112
1257,2,0.282,"(160, 209)","(157, 305)",88.26429541107161
1258,2,0.285,"(161, 205)","(158, 305)",88.45184230102204
1259,2,0.285,"(157, 248)","(158, 305)",88.8542371618249
1260,2,0.286,"(158, 266)","(156, 305)",88.21008939175394
1261,2,0.288,"(157, 252)","(158, 305)",88.72696997994329
1262,2,0.29,"(157, 249)","(158, 305)",88.83086067209258
1263,2,0.291,"(157, 253)","(159, 305)",87.56335175318986
1264,2,0.292,"(160, 210)","(157, 305)",88.21008939175394
1265,2,0.293,"(161, 207)","(157, 305)",88.04749095060039
1266,2,0.294,"(159, 240)","(154, 305)",86.30861401354872
1267,2,0.295,"(161, 209)","(158, 305)",88.31531568210372
1268,2,0.296,"(157, 247)","(158, 305)",88.89829388479363
1269,2,0.299,"(157, 250)","(158, 305)",88.78112476486871
1270,2,0.3,"(158, 255)","(159, 305)",88.69804732742112
1271,2,0.301,"(158, 263)","(159, 305)",88.31531568210372
1272,2,0.302,"(157, 262)","(158, 305)",88.31531568210372
1273,2,0.304,"(160, 210)","(157, 305)",88.21008939175394
1274,2,0.307,"(161, 206)","(155, 305)",86.82016988013577
1275,2,0.308,"(157, 245)","(158, 305)",88.78112476486871
1276,2,0.31,"(161, 210)","(158, 305)",88.53119928561418
1277,2,0.311,"(161, 206)","(158, 305)",88.31531568210372
1278,2,0.314,"(161, 206)","(156, 305)",87.61405596961119
1279,2,0.315,"(161, 206)","(158, 305)",88.36342295838328
1280,2,0.317,"(161, 205)","(157, 305)",88.09084756700362
1281,2,0.317,"(157, 248)","(158, 305)",88.8542371618249
1282,2,0.319,"(158, 259)","(159, 305)",88.66778014613037
1283,2,0.32,"(157, 243)","(158, 305)",89.04515874612783
1284,2,0.321,"(157, 248)","(158, 305)",88.87669728592458
1285,2,0.321,"(161, 206)","(158, 305)",88.53119928561418
1286,2,0.323,"(161, 210)","(158, 305)",88.26429541107161
1287,2,0.323,"(157, 244)","(158, 305)",88.63607246839707
1288,2,0.325,"(157, 255)","(158, 305)",88.69804732742112
1289,2,0.328,"(161, 205)","(156, 305)",87.20729763428672
1290,2,0.329,"(160, 205)","(157, 305)",88.45184230102204
1291,2,0.33,"(161, 209)","(158, 305)",88.21008939175394
1292,2,0.332,"(158, 271)","(156, 305)",88.21008939175394
1293,2,0.333,"(157, 245)","(158, 305)",88.21008939175394
1294,2,0.334,"(157, 252)","(158, 305)",88.72696997994329
1295,2,0.335,"(158, 262)","(159, 305)",88.49256424122504
1296,2,0.338,"(157, 240)","(158, 305)",89.02897806892084
1297,2,0.341,"(157, 253)","(158, 305)",88.8542371618249
1298,2,0.342,"(157, 247)","(157, 305)",89.09061955080087
1299,2,0.343,"(157, 259)","(157, 305)",88.8542371618249
1300,2,0.344,"(161, 206)","(158, 305)",88.60281897270363
1301,2,0.344,"(157, 244)","(158, 305)",88.53119928561418
1302,2,0.347,"(157, 254)","(158, 305)",88.66778014613037
1303,2,0.348,"(158, 276)","(157, 305)",88.31531568210372
1304,2,0.35,"(160, 211)","(155, 305)",86.98721249581666
1305,2,0.351,"(157, 253)","(158, 305)",88.80651057601797
1306,2,0.352,"(161, 206)","(158, 305)",88.36342295838328
1307,2,0.354,"(158, 244)","(159, 305)",88.93908830973577
1308,2,0.356,"(158, 269)","(156, 305)",88.26429541107161
1309,2,0.357,"(161, 211)","(154, 305)",86.30861401354872
1310,2,0.358,"(160, 209)","(157, 305)",88.26429541107161
1311,2,0.358,"(157, 244)","(158, 305)",88.8542371618249
1312,2,0.36,"(161, 207)","(158, 305)",88.31531568210372
1313,2,0.36,"(157, 247)","(158, 305)",88.87669728592458
1314,2,0.361,"(161, 206)","(158, 305)",88.56790381583535
1315,2,0.362,"(161, 205)","(158, 305)",88.45184230102204
1316,2,0.364,"(158, 248)","(156, 305)",88.21008939175394
1317,2,0.365,"(157, 253)","(159, 305)",87.56335175318986
1318,2,0.367,"(157, 245)","(159, 305)",88.05851360908562
1319,2,0.368,"(161, 211)","(157, 305)",88.15238973400541
1320,2,0.369,"(161, 211)","(154, 305)",86.18592516570965
1321,2,0.371,"(157, 253)","(158, 305)",88.80651057601797
1322,2,0.373,"(157, 249)","(158, 305)",88.87669728592458
1323,2,0.374,"(157, 251)","(158, 305)",88.72696997994329
1324,2,0.376,"(160, 213)","(156, 305)",88.09084756700362
1325,2,0.378,"(157, 252)","(158, 305)",88.75463573323165
1326,2,0.379,"(158, 250)","(156, 305)",88.15238973400541
1327,2,0.381,"(157, 244)","(158, 305)",88.95837332399003
1328,2,0.387,"(158, 268)","(157, 305)",88.75463573323165
1329,2,0.391,"(158, 266)","(156, 305)",88.40885972880542
1330,2,0.392,"(160, 210)","(156, 305)",88.15238973400541
1331,2,0.397,"(158, 269)","(156, 305)",88.36342295838328
1332,2,0.397,"(158, 236)","(156, 305)",88.60281897270363
1333,2,0.399,"(161, 210)","(156, 305)",87.27368900609373
1334,2,0.4,"(161, 213)","(158, 305)",88.15238973400541
1335,2,0.405,"(157, 255)","(158, 305)",88.60281897270363
1336,2,0.408,"(161, 207)","(158, 305)",88.26429541107161
1337,2,0.408,"(157, 242)","(159, 305)",88.12212255271464
1338,2,0.411,"(161, 206)","(155, 305)",86.9059419410829
1339,2,0.412,"(157, 247)","(158, 305)",88.93908830973577
1340,2,0.412,"(161, 205)","(158, 305)",88.45184230102204
1341,2,0.414,"(157, 244)","(159, 305)",87.91743472026913
1342,2,0.416,"(158, 273)","(157, 305)",88.56790381583535
1343,2,0.417,"(160, 205)","(156, 305)",88.21008939175394
1344,2,0.418,"(158, 268)","(156, 305)",88.36342295838328
1345,2,0.421,"(159, 244)","(154, 305)",86.18592516570965
1346,2,0.423,"(157, 248)","(158, 305)",88.87669728592458
1347,2,0.426,"(157, 260)","(158, 305)",88.49256424122504
1348,2,0.427,"(161, 206)","(155, 305)",86.72951207681645
1349,2,0.427,"(157, 243)","(158, 305)",88.97696981133217
1350,2,0.429,"(157, 253)","(158, 305)",87.91743472026913
1351,2,0.431,"(158, 279)","(157, 305)",88.31531568210372
1352,2,0.431,"(161, 207)","(158, 305)",88.31531568210372
1353,2,0.432,"(159, 262)","(156, 305)",86.34777721969367
1354,2,0.433,"(158, 263)","(156, 305)",88.49256424122504
1355,2,0.434,"(157, 243)","(158, 305)",88.26429541107161
1356,2,0.436,"(157, 244)","(158, 305)",88.95837332399003
1357,2,0.439,"(160, 207)","(157, 305)",88.40885972880542
1358,2,0.44,"(157, 252)","(158, 305)",88.40885972880542
1359,2,0.443,"(157, 246)","(159, 305)",87.83892051177362
1360,2,0.447,"(158, 266)","(159, 305)",88.53119928561418
1361,2,0.449,"(157, 245)","(159, 305)",87.87890360333854
1362,2,0.45,"(159, 237)","(155, 305)",87.13759477388825
1363,2,0.451,"(157, 247)","(159, 305)",87.95459151111278
1364,2,0.452,"(160, 208)","(157, 305)",88.31531568210372
1365,2,0.453,"(157, 256)","(159, 305)",87.20729763428672
1366,2,0.454,"(158, 247)","(156, 305)",88.21008939175394
1367,2,0.455,"(157, 252)","(158, 305)",88.75463573323165
1368,2,0.456,"(158, 270)","(156, 305)",88.15238973400541
1369,2,0.457,"(160, 210)","(157, 305)",88.21008939175394
1370,2,0.461,"(161, 206)","(158, 305)",88.36342295838328
1371,2,0.462,"(157, 254)","(159, 305)",87.66269414087618
1372,2,0.464,"(160, 205)","(157, 305)",88.49256424122504
1373,2,0.467,"(157, 247)","(158, 305)",88.80651057601797
1374,2,0.47,"(160, 205)","(157, 305)",88.45184230102204
1375,2,0.472,"(161, 206)","(158, 305)",88.31531568210372
1376,2,0.473,"(157, 248)","(158, 305)",88.78112476486871
1377,2,0.475,"(157, 244)","(158, 305)",89.02897806892084
1378,2,0.476,"(161, 207)","(158, 305)",88.31531568210372
1379,2,0.476,"(157, 262)","(159, 305)",86.82016988013577
1380,2,0.477,"(159, 237)","(155, 305)",86.98721249581666
1381,2,0.477,"(160, 210)","(157, 305)",88.21008939175394
1382,2,0.48,"(161, 212)","(158, 305)",88.26429541107161
1383,2,0.482,"(159, 239)","(157, 305)",89.01223960036019
1384,2,0.483,"(161, 207)","(158, 305)",88.26429541107161
1385,2,0.484,"(161, 206)","(157, 305)",88.09084756700362
1386,2,0.486,"(161, 205)","(157, 305)",88.09084756700362
1387,2,0.487,"(161, 217)","(158, 305)",88.49256424122504
1388,2,0.487,"(157, 266)","(158, 305)",88.26429541107161
1389,2,0.488,"(158, 270)","(157, 305)",88.69804732742112
1390,2,0.49,"(157, 263)","(158, 305)",88.36342295838328
1391,2,0.492,"(161, 206)","(153, 305)",85.60129464500447
1392,2,0.493,"(160, 209)","(157, 305)",88.40885972880542
1393,2,0.494,"(157, 247)","(158, 305)",88.8542371618249
1394,2,0.495,"(160, 205)","(157, 305)",88.40885972880542
1395,2,0.497,"(157, 251)","(158, 305)",88.80651057601797
1396,2,0.499,"(158, 267)","(158, 305)",88.75463573323165
1397,2,0.5,"(157, 242)","(158, 305)",89.01223960036019
1398,2,0.502,"(157, 243)","(159, 305)",87.99044618697886
1399,2,0.502,"(158, 242)","(156, 305)",88.31531568210372
1400,2,0.503,"(157, 276)","(158, 305)",86.53177074108285
1401,2,0.504,"(157, 246)","(158, 305)",88.91907581333932
1402,2,0.505,"(158, 268)","(156, 305)",88.21008939175394
1403,2,0.507,"(157, 245)","(158, 305)",88.91907581333932
1404,2,0.508,"(161, 206)","(155, 305)",86.82016988013577
1405,2,0.508,"(157, 253)","(158, 305)",88.75463573323165
1406,2,0.509,"(160, 205)","(156, 305)",88.09084756700362
1407,2,0.51,"(157, 249)","(158, 305)",88.93908830973577
1408,2,0.511,"(157, 244)","(158, 305)",88.45184230102204
1409,2,0.512,"(157, 246)","(159, 305)",87.87890360333854
1410,2,0.513,"(160, 210)","(157, 305)",88.40885972880542
1411,2,0.52,"(158, 243)","(155, 305)",88.09084756700362
1412,2,0.521,"(160, 223)","(157, 305)",88.15238973400541
1413,2,0.521,"(158, 245)","(156, 305)",88.21008939175394
1414,2,0.525,"(157, 253)","(158, 305)",88.45184230102204
1415,2,0.527,"(157, 260)","(158, 305)",87.66269414087618
1416,2,0.528,"(161, 205)","(158, 305)",88.45184230102204
1417,2,0.528,"(157, 245)","(159, 305)",87.87890360333854
1418,2,0.529,"(161, 205)","(158, 305)",88.63607246839707
1419,2,0.531,"(161, 209)","(157, 305)",88.09084756700362
1420,2,0.531,"(157, 245)","(158, 305)",88.21008939175394
1421,2,0.535,"(158, 261)","(159, 305)",88.60281897270363
1422,2,0.537,"(157, 253)","(158, 305)",88.36342295838328
1423,2,0.542,"(157, 249)","(158, 305)",88.80651057601797
1424,2,0.543,"(158, 269)","(157, 305)",88.60281897270363
1425,2,0.544,"(160, 215)","(157, 305)",88.09084756700362
1426,2,0.544,"(157, 247)","(158, 305)",88.83086067209258
1427,2,0.545,"(162, 205)","(155, 305)",86.53177074108285
1428,2,0.546,"(157, 252)","(159, 305)",87.66269414087618
1429,2,0.55,"(160, 212)","(157, 305)",88.21008939175394
1430,2,0.551,"(157, 266)","(159, 305)",86.53177074108285
1431,2,0.552,"(157, 262)","(158, 305)",88.40885972880542
1432,2,0.553,"(161, 205)","(158, 305)",88.45184230102204
1433,2,0.554,"(158, 270)","(156, 305)",88.26429541107161
1434,2,0.554,"(162, 207)","(156, 305)",87.06432655357884
1435,2,0.555,"(161, 225)","(158, 305)",88.45184230102204
1436,2,0.555,"(158, 268)","(156, 305)",88.15238973400541
1437,2,0.556,"(162, 215)","(156, 305)",86.72951207681645
1438,2,0.558,"(163, 208)","(157, 305)",86.82016988013577
1439,2,0.559,"(163, 207)","(157, 305)",86.7754773934801
1440,2,0.561,"(161, 252)","(156, 305)",85.42607874009914
1441,2,0.565,"(164, 219)","(158, 305)",86.18592516570965
1442,2,0.566,"(164, 245)","(158, 305)",84.28940686250036
1443,2,0.567,"(164, 241)","(157, 305)",84.28940686250036
1444,2,0.568,"(164, 229)","(157, 305)",85.36453657309735
1445,2,0.568,"(164, 249)","(155, 305)",81.46923439005187
1446,2,0.569,"(167, 206)","(158, 305)",85.36453657309735
1447,2,0.569,"(164, 244)","(158, 305)",84.47245984834383
1448,2,0.57,"(168, 205)","(159, 305)",84.89783474764181
1449,2,0.571,"(164, 243)","(159, 305)",85.48601154199874
1450,2,0.572,"(169, 206)","(156, 305)",83.03174325862146
1451,2,0.573,"(164, 244)","(158, 305)",84.95754893082909
1452,2,0.574,"(164, 254)","(159, 305)",85.36453657309735
1453,2,0.574,"(169, 209)","(157, 305)",83.0470425318261
1454,2,0.575,"(170, 209)","(158, 305)",82.94215335011893
1455,2,0.576,"(168, 229)","(158, 305)",82.64762064010765
1456,2,0.577,"(165, 249)","(159, 305)",84.47245984834383
1457,2,0.578,"(171, 207)","(158, 305)",82.95423087513251
1458,2,0.578,"(172, 208)","(158, 305)",82.09283729704154
1459,2,0.579,"(172, 211)","(157, 305)",80.96051719664487
1460,2,0.579,"(172, 207)","(157, 305)",81.3843518158359
1461,2,0.58,"(173, 210)","(158, 305)",81.15818543980834
1462,2,0.58,"(167, 244)","(158, 305)",82.23483398157467
1463,2,0.581,"(173, 207)","(159, 305)",82.40535663140857
1464,2,0.581,"(167, 244)","(159, 305)",83.11827636936306
1465,2,0.582,"(164, 269)","(158, 305)",81.46923439005187
1466,2,0.583,"(173, 207)","(158, 305)",81.57303097851934
1467,2,0.583,"(174, 207)","(158, 305)",81.15818543980834
1468,2,0.584,"(173, 213)","(157, 305)",80.70669140060288
1469,2,0.585,"(168, 243)","(159, 305)",81.86989764584403
1470,2,0.586,"(175, 207)","(159, 305)",80.86982351772131
1471,2,0.586,"(165, 264)","(158, 305)",81.46923439005187
1472,2,0.587,"(176, 208)","(158, 305)",79.56252464888182
1473,2,0.589,"(172, 233)","(156, 305)",78.02386755579664
1474,2,0.59,"(177, 207)","(159, 305)",79.76519723657678
1475,2,0.591,"(179, 208)","(157, 305)",77.64464013491647
1476,2,0.591,"(178, 207)","(157, 305)",78.146995832256
1477,2,0.592,"(178, 208)","(158, 305)",78.5304696671331
1478,2,0.593,"(179, 210)","(158, 305)",77.81634341401261
1479,2,0.594,"(179, 210)","(157, 305)",77.33493623495764
1480,2,0.594,"(179, 214)","(158, 305)",77.33493623495764
1481,2,0.595,"(180, 211)","(158, 305)",77.33493623495764
1482,2,0.596,"(177, 226)","(158, 305)",76.53479190518829
1483,2,0.596,"(181, 211)","(159, 305)",77.31961650818018
1484,2,0.597,"(177, 227)","(158, 305)",76.34958086524301
1485,2,0.598,"(182, 208)","(159, 305)",77.0053832080835
1486,2,0.598,"(168, 263)","(158, 305)",77.47119229084849
1487,2,0.598,"(177, 228)","(159, 305)",77.47119229084849
1488,2,0.599,"(182, 211)","(158, 305)",76.122470196792
1489,2,0.6,"(183, 213)","(158, 305)",75.32360686254998
1490,2,0.601,"(175, 243)","(158, 305)",74.74488129694222
1491,2,0.601,"(184, 209)","(159, 305)",75.46554491945989
1492,2,0.602,"(184, 213)","(158, 305)",74.51149855709032
1493,2,0.602,"(180, 231)","(158, 305)",73.81079374297306
1494,2,0.603,"(185, 209)","(159, 305)",75.02712423321309
1495,2,0.604,"(186, 211)","(157, 305)",73.14160123226172
1496,2,0.604,"(179, 237)","(158, 305)",73.22877618136958
1497,2,0.605,"(177, 244)","(158, 305)",73.20162821869471
1498,2,0.606,"(186, 215)","(158, 305)",72.99205304459268
1499,2,0.607,"(189, 208)","(157, 305)",71.74810416292145
1500,2,0.607,"(182, 231)","(158, 305)",72.07208023799276
1501,2,0.608,"(185, 224)","(157, 305)",71.09542415738835
1502,2,0.608,"(188, 213)","(157, 305)",71.56505117707799
1503,2,0.609,"(181, 236)","(157, 305)",71.33308572577978
1504,2,0.609,"(185, 225)","(158, 305)",71.96571443287014
1505,2,0.61,"(192, 207)","(158, 305)",70.93080646265187
1506,2,0.611,"(193, 206)","(158, 305)",70.59402924599883
1507,2,0.611,"(190, 216)","(159, 305)",70.8209919741893
1508,2,0.612,"(190, 218)","(158, 305)",69.90476880809518
1509,2,0.613,"(189, 218)","(159, 305)",71.09542415738835
1510,2,0.614,"(189, 220)","(158, 305)",70.25316339457389
1511,2,0.614,"(185, 234)","(159, 305)",70.25316339457389
1512,2,0.615,"(178, 252)","(159, 305)",71.07535558394876
1513,2,0.616,"(192, 216)","(158, 305)",69.17910714668918
1514,2,0.616,"(178, 255)","(158, 305)",68.8752808539275
1515,2,0.617,"(184, 238)","(158, 305)",68.83874018317172
1516,2,0.617,"(193, 217)","(159, 305)",69.30454926593673
1517,2,0.618,"(192, 218)","(158, 305)",68.91624541761936
1518,2,0.619,"(174, 265)","(159, 305)",69.77514056883193
1519,2,0.62,"(190, 230)","(156, 305)",66.03751102542182
1520,2,0.62,"(169, 277)","(158, 305)",70.01689347810003
1521,2,0.62,"(184, 242)","(159, 305)",68.4985656759521
1522,2,0.621,"(184, 243)","(158, 305)",67.30620505490764
1523,2,0.622,"(199, 207)","(159, 305)",67.89055165624833
1524,2,0.622,"(175, 265)","(158, 305)",67.16634582208246
1525,2,0.622,"(190, 231)","(159, 305)",67.89055165624833
1526,2,0.623,"(200, 206)","(159, 305)",67.78240573048168
1527,2,0.623,"(178, 257)","(159, 305)",68.45902408146156
1528,2,0.624,"(191, 232)","(157, 305)",65.63754698468783
1529,2,0.625,"(183, 249)","(158, 305)",66.64443514071401
1530,2,0.626,"(177, 262)","(159, 305)",67.47943439710312
1531,2,0.627,"(191, 234)","(156, 305)",64.13364320590549
1532,2,0.627,"(190, 238)","(158, 305)",64.59228189105153
1533,2,0.628,"(185, 248)","(159, 305)",65.63754698468783
1534,2,0.629,"(199, 219)","(158, 305)",64.90374953730785
1535,2,0.629,"(176, 267)","(157, 305)",64.17900802581072
1536,2,0.629,"(193, 234)","(159, 305)",64.88516511385544
1537,2,0.63,"(197, 224)","(159, 305)",65.22485943116808
1538,2,0.63,"(177, 265)","(157, 305)",64.13364320590549
1539,2,0.631,"(200, 219)","(157, 305)",63.94650468950905
1540,2,0.631,"(193, 236)","(159, 305)",64.13364320590549
1541,2,0.632,"(198, 224)","(159, 305)",64.69862137458027
1542,2,0.632,"(186, 248)","(159, 305)",65.22485943116808
1543,2,0.632,"(175, 270)","(158, 305)",64.88516511385544
1544,2,0.633,"(197, 230)","(157, 305)",62.300527191945
1545,2,0.633,"(201, 221)","(157, 305)",62.560272051800695
1546,2,0.634,"(201, 222)","(156, 305)",61.741970385293115
1547,2,0.634,"(196, 233)","(157, 305)",61.798371781305285
1548,2,0.635,"(201, 223)","(157, 305)",62.132996150343146
1549,2,0.636,"(184, 257)","(158, 305)",62.35402463626132
1550,2,0.636,"(177, 268)","(158, 305)",63.43494882292202
1551,2,0.637,"(197, 237)","(155, 305)",58.861027563021146
1552,2,0.637,"(197, 235)","(155, 305)",59.03624346792648
1553,2,0.638,"(204, 223)","(159, 305)",61.52579638992563
1554,2,0.638,"(185, 256)","(159, 305)",62.40270413135629
1555,2,0.639,"(197, 237)","(157, 305)",59.67639313745001
1556,2,0.64,"(199, 233)","(159, 305)",61.0735741647464
1557,2,0.64,"(180, 265)","(158, 305)",61.38954033403479
1558,2,0.641,"(207, 220)","(158, 305)",60.333284793053544
1559,2,0.641,"(191, 247)","(157, 305)",59.93141717813756
1560,2,0.642,"(199, 237)","(157, 305)",58.902687114220555
1561,2,0.642,"(185, 259)","(157, 305)",59.53445508054013
1562,2,0.643,"(201, 233)","(158, 305)",59.16216805531277
1563,2,0.644,"(200, 238)","(157, 305)",57.60015982608067
1564,2,0.645,"(202, 235)","(157, 305)",57.52880770915151
1565,2,0.645,"(197, 245)","(158, 305)",57.264773727892404
1566,2,0.646,"(208, 227)","(157, 305)",56.94417718844633
1567,2,0.646,"(208, 228)","(158, 305)",57.12373824778939
1568,2,0.647,"(207, 228)","(159, 305)",58.21274687833524
1569,2,0.647,"(192, 252)","(158, 305)",57.9946167919165
1570,2,0.648,"(209, 227)","(157, 305)",56.6893691754392
1571,2,0.648,"(205, 234)","(158, 305)",57.01147838636545
1572,2,0.649,"(205, 236)","(157, 305)",55.684912400002716
1573,2,0.649,"(209, 229)","(157, 305)",55.8230112262071
1574,2,0.65,"(193, 253)","(158, 305)",56.546690545927326
1575,2,0.651,"(204, 240)","(157, 305)",54.19665589162891
1576,2,0.651,"(212, 230)","(153, 305)",52.1250163489018
1577,2,0.652,"(191, 257)","(157, 305)",55.30484646876604
1578,2,0.652,"(192, 256)","(159, 305)",56.611486423888486
1579,2,0.653,"(212, 230)","(157, 305)",54.16234704572171
1580,2,0.653,"(203, 244)","(158, 305)",53.97262661489639
1581,2,0.653,"(204, 240)","(157, 305)",54.637538112930955
1582,2,0.654,"(212, 231)","(156, 305)",53.28579702395375
1583,2,0.654,"(207, 240)","(157, 305)",52.69605172201657
1584,2,0.655,"(208, 238)","(157, 305)",53.13010235415598
1585,2,0.656,"(207, 241)","(158, 305)",53.00472885729286
1586,2,0.656,"(185, 269)","(157, 305)",53.13010235415598
1587,2,0.657,"(207, 242)","(157, 305)",51.927218126009166
1588,2,0.657,"(209, 238)","(157, 305)",52.25319461272534
1589,2,0.658,"(196, 255)","(158, 305)",53.343891584033095
1590,2,0.659,"(206, 246)","(156, 305)",50.02907358178545
1591,2,0.659,"(219, 229)","(155, 305)",50.19442890773481
1592,2,0.659,"(179, 280)","(157, 305)",49.53777250790665
1593,2,0.66,"(196, 257)","(158, 305)",51.70983680775693
1594,2,0.661,"(213, 237)","(158, 305)",51.115503566285405
1595,2,0.661,"(195, 259)","(157, 305)",50.527540151656176
1596,2,0.663,"(222, 228)","(157, 305)",50.19442890773481
1597,2,0.663,"(207, 247)","(158, 305)",50.09211512449896
1598,2,0.664,"(213, 239)","(157, 305)",49.873896422204766
1599,2,0.664,"(209, 245)","(158, 305)",50.09211512449896
1600,2,0.665,"(216, 236)","(158, 305)",50.19442890773481
1601,2,0.666,"(219, 233)","(159, 305)",50.440332031005504
1602,2,0.666,"(190, 267)","(158, 305)",50.19442890773481
1603,2,0.667,"(220, 232)","(158, 305)",49.98633377123549
1604,2,0.667,"(195, 261)","(157, 305)",49.635463426902646
1605,2,0.668,"(218, 235)","(158, 305)",49.844000375080675
1606,2,0.668,"(219, 235)","(159, 305)",49.68589983950271
1607,2,0.668,"(194, 263)","(158, 305)",49.398705354995535
1608,2,0.669,"(219, 236)","(156, 305)",48.01278750418334
1609,2,0.669,"(219, 235)","(157, 305)",48.69138598645128
1610,2,0.671,"(183, 276)","(159, 305)",50.527540151656176
1611,2,0.672,"(206, 252)","(157, 305)",47.57914750028342
1612,2,0.673,"(202, 256)","(158, 305)",48.53229458389089
1613,2,0.673,"(221, 234)","(159, 305)",49.18491612511842
1614,2,0.674,"(200, 259)","(158, 305)",47.72631099390627
1615,2,0.674,"(221, 237)","(159, 305)",47.770215797200194
1616,2,0.675,"(219, 239)","(158, 305)",47.29061004263853
1617,2,0.676,"(223, 238)","(158, 305)",45.92404535277271
1618,2,0.677,"(216, 244)","(159, 305)",46.97493401088198
1619,2,0.678,"(200, 263)","(158, 305)",45.0
1620,2,0.678,"(214, 247)","(157, 305)",45.72522429905925
1621,2,0.679,"(211, 252)","(158, 305)",45.0
1622,2,0.68,"(217, 246)","(158, 305)",45.0
1623,2,0.68,"(206, 258)","(159, 305)",45.0
1624,2,0.681,"(213, 251)","(159, 305)",45.0
1625,2,0.681,"(217, 246)","(158, 305)",45.0
1626,2,0.682,"(215, 249)","(159, 305)",45.0
1627,2,0.682,"(200, 263)","(158, 305)",45.0
1628,2,0.683,"(212, 253)","(157, 305)",43.66778014613036
1629,2,0.684,"(200, 264)","(159, 305)",45.0
1630,2,0.685,"(223, 243)","(158, 305)",44.012239600360196
1631,2,0.686,"(203, 263)","(158, 305)",43.49256424122503
1632,2,0.687,"(221, 247)","(158, 305)",42.87890360333855
1633,2,0.688,"(232, 238)","(159, 305)",42.70938995736147
1634,2,0.688,"(232, 237)","(158, 305)",42.78034444680211
1635,2,0.689,"(226, 245)","(159, 305)",42.04922089099365
1636,2,0.689,"(202, 265)","(158, 305)",42.754257434104936
1637,2,0.69,"(218, 252)","(159, 305)",42.220833135927926
