,domino_num,time,start_point,end_point,angle
3110,9,0.594,"(290, 228)","(271, 299)",75.01836742760908
3111,9,0.595,"(294, 219)","(270, 299)",73.36904629327857
3112,9,0.596,"(292, 221)","(271, 299)",75.25643716352927
3113,9,0.597,"(292, 221)","(273, 299)",76.46414363086575
3114,9,0.598,"(294, 222)","(271, 299)",73.85566121971651
3115,9,0.599,"(290, 238)","(271, 299)",72.89727103094764
3116,9,0.6,"(281, 268)","(271, 299)",72.64597536373867
3117,9,0.6,"(296, 221)","(272, 299)",73.20162821869471
3118,9,0.6,"(289, 240)","(272, 299)",74.05460409907715
3119,9,0.601,"(295, 222)","(273, 299)",74.74488129694222
3120,9,0.602,"(295, 222)","(273, 299)",74.47588900324574
3121,9,0.603,"(283, 264)","(272, 299)",72.5528115767178
3122,9,0.604,"(293, 233)","(273, 299)",73.30075576600639
3123,9,0.607,"(289, 251)","(271, 299)",69.44395478041653
3124,9,0.608,"(289, 252)","(271, 299)",69.27444113443946
3125,9,0.608,"(288, 256)","(272, 299)",69.90476880809518
3126,9,0.609,"(299, 222)","(273, 299)",71.56505117707799
3127,9,0.609,"(291, 249)","(272, 299)",69.44395478041653
3128,9,0.61,"(293, 240)","(273, 299)",71.56505117707799
3129,9,0.612,"(296, 235)","(272, 299)",69.92847413546127
3130,9,0.613,"(291, 251)","(272, 299)",69.07549825507884
3131,9,0.614,"(298, 234)","(272, 299)",68.55226367289465
3132,9,0.614,"(296, 241)","(273, 299)",68.74949449286676
3133,9,0.615,"(297, 239)","(271, 299)",66.5713071912546
3134,9,0.616,"(289, 261)","(271, 299)",64.98310652189998
3135,9,0.617,"(292, 254)","(271, 299)",65.13630342824813
3136,9,0.618,"(307, 220)","(272, 299)",66.68229161324494
3137,9,0.619,"(298, 241)","(272, 299)",66.61477894278624
3138,9,0.62,"(291, 259)","(271, 299)",63.99665415548856
3139,9,0.622,"(299, 241)","(273, 299)",66.29735404903377
3140,9,0.623,"(302, 238)","(273, 299)",64.98310652189998
3141,9,0.624,"(311, 222)","(271, 299)",62.850318302216834
3142,9,0.625,"(290, 266)","(269, 299)",58.29857033049428
3143,9,0.625,"(310, 224)","(271, 299)",62.81888891452278
3144,9,0.627,"(302, 240)","(272, 299)",63.047821068771064
3145,9,0.628,"(303, 239)","(273, 299)",63.97040780848654
3146,9,0.629,"(311, 224)","(273, 299)",63.43494882292202
3147,9,0.629,"(295, 254)","(272, 299)",63.43494882292202
3148,9,0.63,"(289, 267)","(273, 299)",63.43494882292202
3149,9,0.631,"(311, 226)","(271, 299)",61.84380855172743
3150,9,0.632,"(304, 239)","(272, 299)",62.31893843151475
3151,9,0.633,"(302, 243)","(274, 299)",63.43494882292202
3152,9,0.634,"(295, 259)","(271, 299)",59.85861444792466
3153,9,0.635,"(292, 266)","(269, 299)",55.95406264339834
3154,9,0.636,"(314, 226)","(272, 299)",60.25511870305777
3155,9,0.636,"(293, 264)","(270, 299)",57.425942865427494
3156,9,0.637,"(307, 239)","(273, 299)",60.52411099675425
3157,9,0.638,"(308, 240)","(272, 299)",59.18429424827082
3158,9,0.638,"(300, 252)","(270, 299)",57.9946167919165
3159,9,0.639,"(307, 241)","(272, 299)",58.891191171454864
3160,9,0.64,"(317, 224)","(272, 299)",59.03624346792648
3161,9,0.641,"(307, 242)","(271, 299)",58.172553423326896
3162,9,0.642,"(308, 241)","(273, 299)",58.891191171454864
3163,9,0.643,"(306, 245)","(273, 299)",59.2645122980799
3164,9,0.644,"(309, 242)","(272, 299)",57.01147838636545
3165,9,0.644,"(306, 245)","(271, 299)",57.724355685422374
3166,9,0.645,"(311, 241)","(272, 299)",56.08256946302965
3167,9,0.646,"(309, 243)","(271, 299)",56.309932474020215
3168,9,0.647,"(308, 243)","(271, 299)",56.97613244420336
3169,9,0.647,"(320, 227)","(273, 299)",57.094757077012105
3170,9,0.648,"(321, 227)","(271, 299)",55.66978280449668
3171,9,0.648,"(307, 246)","(271, 299)",56.309932474020215
3172,9,0.649,"(306, 250)","(271, 299)",54.904183212973884
3173,9,0.649,"(308, 247)","(270, 299)",54.46232220802562
3174,9,0.65,"(291, 273)","(271, 299)",52.52382043863863
3175,9,0.651,"(310, 245)","(270, 299)",53.97262661489639
3176,9,0.652,"(311, 245)","(270, 299)",53.29714496983687
3177,9,0.653,"(321, 229)","(271, 299)",54.74364128703716
3178,9,0.654,"(321, 232)","(272, 299)",54.11786275379579
3179,9,0.654,"(295, 266)","(271, 299)",54.782407031807296
3180,9,0.656,"(324, 229)","(272, 299)",53.47114463301483
3181,9,0.657,"(325, 229)","(272, 299)",52.88313931672973
3182,9,0.657,"(312, 245)","(270, 299)",52.6333305872313
3183,9,0.659,"(308, 252)","(269, 299)",50.9061411137705
3184,9,0.66,"(323, 232)","(272, 299)",52.74471054642292
3185,9,0.661,"(308, 252)","(270, 299)",51.63251461513847
3186,9,0.661,"(327, 228)","(273, 299)",52.88313931672973
3187,9,0.662,"(327, 229)","(271, 299)",51.73601121411935
3188,9,0.663,"(314, 246)","(270, 299)",50.826342029555775
3189,9,0.664,"(311, 250)","(271, 299)",51.34019174590991
3190,9,0.667,"(311, 250)","(273, 299)",52.20605700138328
3191,9,0.668,"(313, 248)","(273, 299)",51.89242312248514
3192,9,0.668,"(315, 246)","(273, 299)",52.1250163489018
3193,9,0.669,"(322, 239)","(270, 299)",49.48460600954463
3194,9,0.67,"(330, 232)","(270, 299)",48.43363036245052
3195,9,0.671,"(331, 231)","(271, 299)",48.99091309842978
3196,9,0.672,"(332, 231)","(270, 299)",48.058697574095824
3197,9,0.672,"(327, 237)","(271, 299)",48.09405805891711
3198,9,0.673,"(315, 250)","(271, 299)",48.65222278030634
3199,9,0.674,"(333, 231)","(270, 299)",47.202598161765806
3200,9,0.675,"(315, 251)","(271, 299)",48.07745539942437
3201,9,0.676,"(312, 254)","(270, 299)",47.23117460803125
3202,9,0.677,"(301, 267)","(271, 299)",47.72631099390627
3203,9,0.678,"(315, 251)","(270, 299)",47.43664824681013
3204,9,0.68,"(332, 236)","(269, 299)",45.0
3205,9,0.681,"(314, 252)","(271, 299)",48.144957464698024
3206,9,0.681,"(308, 260)","(272, 299)",48.01278750418334
3207,9,0.682,"(308, 260)","(270, 299)",45.83031548625801
3208,9,0.683,"(307, 262)","(270, 299)",45.0
3209,9,0.684,"(304, 265)","(271, 299)",46.68468431789629
3210,9,0.685,"(310, 260)","(271, 299)",45.72522429905925
3211,9,0.686,"(300, 269)","(271, 299)",46.90915243299638
3212,9,0.686,"(330, 240)","(269, 299)",44.48383577023516
3213,9,0.688,"(319, 252)","(270, 299)",43.830860672092584
3214,9,0.691,"(317, 255)","(269, 299)",42.929969346958906
3215,9,0.692,"(307, 263)","(272, 299)",46.59114027119459
3216,9,0.693,"(317, 253)","(271, 299)",45.61605990839924
3217,9,0.694,"(337, 236)","(269, 299)",43.09084756700362
3218,9,0.695,"(321, 252)","(270, 299)",42.70938995736147
3219,9,0.696,"(313, 259)","(270, 299)",42.978635059643985
3220,9,0.697,"(311, 262)","(270, 299)",42.18444331578877
3221,9,0.698,"(319, 254)","(271, 299)",43.191260677507934
3222,9,0.7,"(320, 254)","(269, 299)",41.5526131481348
3223,9,0.701,"(339, 236)","(269, 299)",41.987212495816664
3224,9,0.702,"(302, 269)","(272, 299)",45.0
3225,9,0.703,"(310, 263)","(269, 299)",41.28471089457123
3226,9,0.704,"(317, 257)","(271, 299)",42.436229788535
3227,9,0.705,"(302, 269)","(272, 299)",45.0
3228,9,0.706,"(304, 268)","(273, 299)",45.0
3229,9,0.708,"(320, 255)","(269, 299)",40.91438322002513
3230,9,0.711,"(316, 259)","(270, 299)",41.18592516570965
3231,9,0.712,"(317, 258)","(272, 299)",42.397437797500196
3232,9,0.713,"(322, 255)","(268, 299)",39.22567409733672
3233,9,0.714,"(316, 259)","(271, 299)",41.710757321508176
3234,9,0.715,"(299, 275)","(269, 299)",38.884496433714595
3235,9,0.716,"(310, 266)","(268, 299)",38.829824904970394
3236,9,0.717,"(331, 247)","(271, 299)",41.03534527714388
3237,9,0.72,"(303, 271)","(271, 299)",41.30861401354873
3238,9,0.721,"(322, 255)","(272, 299)",41.37851529588266
3239,9,0.723,"(331, 248)","(272, 299)",41.30861401354873
3240,9,0.724,"(318, 260)","(270, 299)",39.22567409733672
3241,9,0.726,"(330, 250)","(270, 299)",39.472459848343824
3242,9,0.729,"(342, 243)","(266, 299)",36.55247275209154
3243,9,0.73,"(323, 257)","(267, 299)",36.86989764584402
3244,9,0.734,"(316, 262)","(271, 299)",39.92039213998543
3245,9,0.735,"(317, 263)","(266, 299)",35.36246188706905
3246,9,0.736,"(303, 272)","(272, 299)",41.18592516570965
3247,9,0.737,"(320, 259)","(270, 299)",39.14398641457104
3248,9,0.749,"(347, 244)","(268, 299)",34.845733419799735
3249,9,0.759,"(322, 262)","(266, 299)",33.690067525979785
3250,10,0.203,"(296, 222)","(298, 299)",88.47247455778707
3251,10,0.203,"(298, 261)","(296, 299)",88.21008939175394
3252,10,0.208,"(297, 223)","(298, 299)",89.20427644726072
3253,10,0.209,"(296, 223)","(298, 299)",88.15238973400541
3254,10,0.21,"(297, 241)","(298, 299)",88.66778014613037
3255,10,0.211,"(298, 223)","(296, 299)",88.78112476486871
3256,10,0.212,"(297, 260)","(298, 299)",88.36342295838328
3257,10,0.213,"(296, 222)","(298, 299)",88.45184230102204
3258,10,0.216,"(297, 223)","(298, 299)",88.8542371618249
3259,10,0.219,"(297, 223)","(298, 299)",89.22577983507195
3260,10,0.224,"(297, 223)","(298, 299)",88.75463573323165
3261,10,0.227,"(297, 226)","(298, 299)",89.20427644726072
3262,10,0.228,"(297, 256)","(298, 299)",88.40885972880542
3263,10,0.231,"(296, 222)","(297, 299)",88.99491399474583
3264,10,0.234,"(296, 249)","(298, 299)",87.33699923393286
3265,10,0.235,"(296, 236)","(297, 299)",88.45184230102204
3266,10,0.241,"(296, 225)","(298, 299)",87.70938995736148
3267,10,0.242,"(296, 238)","(298, 299)",88.02506598911803
3268,10,0.243,"(296, 222)","(299, 299)",87.76882539196876
3269,10,0.246,"(297, 222)","(298, 299)",88.80651057601797
3270,10,0.247,"(296, 232)","(298, 299)",87.51044707800085
3271,10,0.252,"(296, 240)","(297, 299)",88.69804732742112
3272,10,0.257,"(296, 241)","(298, 299)",87.83892051177362
3273,10,0.258,"(296, 223)","(298, 299)",88.12212255271464
3274,10,0.272,"(297, 249)","(298, 299)",88.83086067209258
3275,10,0.273,"(296, 222)","(298, 299)",88.15238973400541
3276,10,0.274,"(296, 249)","(298, 299)",87.51044707800085
3277,10,0.276,"(296, 222)","(298, 299)",88.26429541107161
3278,10,0.278,"(296, 222)","(298, 299)",88.47247455778707
3279,10,0.28,"(297, 222)","(298, 299)",88.8542371618249
3280,10,0.281,"(297, 223)","(298, 299)",88.60281897270363
3281,10,0.282,"(297, 222)","(298, 299)",88.75463573323165
3282,10,0.283,"(297, 242)","(298, 299)",88.89829388479363
3283,10,0.286,"(297, 222)","(298, 299)",89.22577983507195
3284,10,0.287,"(297, 238)","(298, 299)",88.26429541107161
3285,10,0.292,"(296, 222)","(297, 299)",88.60281897270363
3286,10,0.296,"(297, 223)","(298, 299)",89.21517539700811
3287,10,0.298,"(297, 223)","(298, 299)",89.21517539700811
3288,10,0.3,"(296, 222)","(297, 299)",88.63607246839707
3289,10,0.302,"(296, 223)","(297, 299)",88.99491399474583
3290,10,0.303,"(297, 222)","(298, 299)",88.75463573323165
3291,10,0.311,"(297, 256)","(298, 299)",87.56335175318986
3292,10,0.317,"(297, 222)","(298, 299)",89.23610153907
3293,10,0.318,"(297, 246)","(298, 299)",88.87669728592458
3294,10,0.322,"(297, 223)","(298, 299)",89.19307054489762
3295,10,0.33,"(297, 267)","(298, 299)",88.15238973400541
3296,10,0.334,"(297, 248)","(298, 299)",88.78112476486871
3297,10,0.336,"(297, 227)","(298, 299)",89.15747573925958
3298,10,0.338,"(296, 228)","(297, 299)",88.66778014613037
3299,10,0.347,"(296, 222)","(298, 299)",88.21008939175394
3300,10,0.348,"(297, 222)","(298, 299)",89.23610153907
3301,10,0.358,"(297, 241)","(298, 299)",88.95837332399003
3302,10,0.36,"(296, 223)","(298, 299)",87.7974018382342
3303,10,0.364,"(296, 222)","(298, 299)",88.47247455778707
3304,10,0.368,"(297, 230)","(298, 299)",89.14490260373329
3305,10,0.369,"(297, 223)","(297, 299)",89.28384005452959
3306,10,0.37,"(296, 242)","(297, 299)",88.66778014613037
3307,10,0.38,"(296, 225)","(299, 299)",87.6784694101673
3308,10,0.382,"(296, 223)","(298, 299)",88.43064519525102
3309,10,0.383,"(296, 225)","(298, 299)",87.70938995736148
3310,10,0.385,"(298, 223)","(296, 299)",88.60281897270363
3311,10,0.387,"(296, 222)","(297, 299)",88.63607246839707
3312,10,0.394,"(296, 224)","(298, 299)",88.38646106711883
3313,10,0.396,"(297, 223)","(298, 299)",88.69804732742112
3314,10,0.398,"(297, 222)","(298, 299)",89.20427644726072
3315,10,0.399,"(297, 222)","(298, 299)",89.22577983507195
3316,10,0.4,"(297, 222)","(298, 299)",89.23610153907
3317,10,0.403,"(297, 223)","(298, 299)",89.20427644726072
3318,10,0.411,"(297, 226)","(298, 299)",89.18154453831139
3319,10,0.413,"(297, 230)","(298, 299)",89.13194855025446
3320,10,0.416,"(297, 222)","(298, 299)",88.80651057601797
3321,10,0.418,"(296, 249)","(298, 299)",87.66269414087618
3322,10,0.421,"(297, 244)","(298, 299)",88.87669728592458
3323,10,0.422,"(297, 233)","(298, 299)",88.66778014613037
3324,10,0.423,"(297, 258)","(299, 299)",87.20729763428672
3325,10,0.427,"(295, 222)","(298, 299)",87.56335175318986
3326,10,0.43,"(296, 240)","(298, 299)",87.99044618697886
3327,10,0.438,"(297, 255)","(298, 299)",88.49256424122504
3328,10,0.44,"(297, 233)","(299, 299)",88.26429541107161
3329,10,0.441,"(297, 250)","(298, 299)",88.72696997994329
3330,10,0.442,"(298, 223)","(295, 299)",88.36342295838328
3331,10,0.445,"(296, 222)","(298, 299)",88.47247455778707
3332,10,0.447,"(296, 222)","(298, 299)",88.26429541107161
3333,10,0.45,"(297, 239)","(298, 299)",88.31531568210372
3334,10,0.451,"(295, 222)","(298, 299)",87.13759477388825
3335,10,0.456,"(297, 224)","(298, 299)",88.69804732742112
3336,10,0.459,"(297, 252)","(298, 299)",88.75463573323165
3337,10,0.466,"(297, 238)","(298, 299)",88.21008939175394
3338,10,0.467,"(296, 222)","(297, 299)",88.97696981133217
3339,10,0.473,"(296, 243)","(298, 299)",87.7974018382342
3340,10,0.475,"(296, 243)","(299, 299)",86.93351449887412
3341,10,0.476,"(296, 222)","(298, 299)",87.87890360333854
3342,10,0.478,"(296, 236)","(298, 299)",87.66269414087618
3343,10,0.481,"(296, 222)","(298, 299)",88.40885972880542
3344,10,0.484,"(296, 222)","(297, 299)",88.97696981133217
3345,10,0.485,"(296, 225)","(298, 299)",88.09084756700362
3346,10,0.486,"(297, 246)","(298, 299)",87.99044618697886
3347,10,0.491,"(297, 223)","(298, 299)",89.21517539700811
3348,10,0.494,"(297, 223)","(298, 299)",89.24615166692924
3349,10,0.497,"(296, 222)","(298, 299)",88.15238973400541
3350,10,0.501,"(296, 223)","(298, 299)",88.21008939175394
3351,10,0.506,"(297, 222)","(298, 299)",89.20427644726072
3352,10,0.507,"(297, 223)","(298, 299)",88.78112476486871
3353,10,0.51,"(296, 222)","(298, 299)",88.45184230102204
3354,10,0.511,"(297, 223)","(298, 299)",89.21517539700811
3355,10,0.512,"(296, 237)","(297, 299)",88.45184230102204
3356,10,0.514,"(297, 223)","(298, 299)",89.22577983507195
3357,10,0.52,"(298, 227)","(295, 299)",88.31531568210372
3358,10,0.522,"(297, 223)","(298, 299)",88.80651057601797
3359,10,0.522,"(297, 267)","(298, 299)",86.82016988013577
3360,10,0.523,"(297, 251)","(298, 299)",88.72696997994329
3361,10,0.526,"(297, 249)","(298, 299)",88.75463573323165
3362,10,0.527,"(296, 222)","(298, 299)",88.45184230102204
3363,10,0.528,"(296, 234)","(297, 299)",88.36342295838328
3364,10,0.529,"(297, 252)","(298, 299)",88.72696997994329
3365,10,0.531,"(297, 242)","(298, 299)",88.93908830973577
3366,10,0.533,"(297, 222)","(298, 299)",88.63607246839707
3367,10,0.534,"(296, 222)","(298, 299)",88.21008939175394
3368,10,0.535,"(297, 223)","(298, 299)",89.19307054489762
3369,10,0.537,"(296, 241)","(298, 299)",87.95459151111278
3370,10,0.54,"(297, 255)","(298, 299)",88.63607246839707
3371,10,0.545,"(297, 253)","(298, 299)",88.69804732742112
3372,10,0.55,"(297, 240)","(298, 299)",88.15238973400541
3373,10,0.551,"(297, 255)","(298, 299)",88.56790381583535
3374,10,0.561,"(296, 225)","(297, 299)",88.99491399474583
3375,10,0.566,"(297, 223)","(298, 299)",88.89829388479363
3376,10,0.57,"(296, 238)","(298, 299)",87.99044618697886
3377,10,0.571,"(296, 246)","(298, 299)",87.75425743410493
3378,10,0.575,"(297, 251)","(298, 299)",88.75463573323165
3379,10,0.576,"(296, 222)","(298, 299)",88.47247455778707
3380,10,0.581,"(298, 253)","(296, 299)",88.66778014613037
3381,10,0.582,"(300, 223)","(297, 299)",88.09084756700362
3382,10,0.584,"(299, 246)","(296, 299)",87.61405596961119
3383,10,0.585,"(301, 230)","(296, 299)",86.47854662307776
3384,10,0.586,"(301, 223)","(298, 299)",88.09084756700362
3385,10,0.586,"(300, 260)","(296, 299)",84.95754893082909
3386,10,0.587,"(302, 223)","(297, 299)",86.68221883166515
3387,10,0.589,"(304, 223)","(296, 299)",84.36931724236474
3388,10,0.59,"(301, 255)","(297, 299)",85.36453657309735
3389,10,0.591,"(304, 226)","(296, 299)",84.12260739335687
3390,10,0.592,"(300, 266)","(297, 299)",86.18592516570965
3391,10,0.593,"(304, 232)","(297, 299)",84.64417495714481
3392,10,0.594,"(305, 222)","(297, 299)",84.55966796899449
3393,10,0.595,"(306, 222)","(297, 299)",83.99099404250548
3394,10,0.597,"(307, 221)","(297, 299)",82.77568430595467
3395,10,0.598,"(307, 222)","(298, 299)",83.45370921670597
3396,10,0.599,"(307, 225)","(298, 299)",83.1909498203866
3397,10,0.6,"(308, 228)","(297, 299)",81.3843518158359
3398,10,0.601,"(308, 229)","(298, 299)",82.18470645323312
3399,10,0.602,"(306, 244)","(297, 299)",81.08507304285214
3400,10,0.603,"(304, 254)","(299, 299)",83.6598082540901
3401,10,0.604,"(310, 220)","(297, 299)",81.098283967108
3402,10,0.605,"(310, 220)","(297, 299)",80.90972307917768
3403,10,0.606,"(309, 232)","(297, 299)",80.53767779197439
3404,10,0.607,"(310, 228)","(297, 299)",80.09581678702612
3405,10,0.608,"(309, 233)","(298, 299)",81.08507304285214
3406,10,0.609,"(313, 220)","(298, 299)",79.69515353123397
3407,10,0.61,"(311, 233)","(297, 299)",78.5180086452519
3408,10,0.611,"(311, 235)","(296, 299)",77.56043798115346
3409,10,0.612,"(316, 220)","(296, 299)",76.32869286780416
3410,10,0.613,"(314, 227)","(298, 299)",77.47119229084849
3411,10,0.614,"(314, 227)","(297, 299)",76.7594800848128
3412,10,0.615,"(317, 221)","(297, 299)",75.6354175503028
3413,10,0.616,"(319, 220)","(295, 299)",73.68614757373945
3414,10,0.616,"(312, 246)","(297, 299)",74.29136217098426
3415,10,0.617,"(318, 222)","(298, 299)",75.96375653207353
3416,10,0.617,"(309, 254)","(298, 299)",76.32869286780416
3417,10,0.618,"(319, 221)","(298, 299)",75.01836742760908
3418,10,0.618,"(316, 234)","(298, 299)",74.74488129694222
3419,10,0.619,"(319, 221)","(298, 299)",75.01836742760908
3420,10,0.62,"(320, 221)","(298, 299)",74.35775354279127
3421,10,0.621,"(317, 235)","(297, 299)",73.03385189146381
3422,10,0.622,"(321, 222)","(299, 299)",74.05460409907715
3423,10,0.623,"(311, 261)","(296, 299)",69.14554196042165
3424,10,0.623,"(314, 249)","(297, 299)",71.56505117707799
3425,10,0.625,"(323, 224)","(298, 299)",72.03086025984298
3426,10,0.626,"(316, 248)","(297, 299)",70.42687416958981
3427,10,0.63,"(317, 248)","(297, 299)",69.44395478041653
3428,10,0.632,"(315, 256)","(298, 299)",69.14554196042165
3429,10,0.633,"(329, 221)","(298, 299)",68.33404127670978
3430,10,0.634,"(322, 239)","(298, 299)",68.19859051364818
3431,10,0.635,"(313, 264)","(296, 299)",64.98310652189998
3432,10,0.637,"(150, 271)","(293, 299)",11.07020257793936
3433,10,0.641,"(320, 252)","(297, 299)",64.59228189105153
3434,10,0.642,"(320, 252)","(297, 299)",63.99665415548856
3435,10,0.643,"(335, 222)","(298, 299)",64.6538240580533
3436,10,0.643,"(322, 248)","(298, 299)",64.98310652189998
3437,10,0.644,"(317, 260)","(296, 299)",62.300527191945
3438,10,0.645,"(334, 224)","(298, 299)",64.48612957246577
3439,10,0.646,"(330, 237)","(297, 299)",62.0628571734614
3440,10,0.646,"(334, 226)","(296, 299)",62.74467162505693
3441,10,0.647,"(212, 260)","(294, 299)",25.27772223555295
3442,10,0.647,"(320, 257)","(295, 299)",59.82647997035567
3443,10,0.65,"(330, 239)","(297, 299)",61.23235066115621
3444,10,0.651,"(335, 227)","(299, 299)",63.43494882292202
3445,10,0.652,"(332, 237)","(298, 299)",61.38954033403479
3446,10,0.654,"(339, 225)","(298, 299)",61.189206257026946
3447,10,0.655,"(335, 235)","(295, 299)",58.49573328079582
3448,10,0.657,"(341, 224)","(298, 299)",60.439645535319265
3449,10,0.659,"(340, 228)","(298, 299)",59.8986954344003
3450,10,0.66,"(328, 250)","(297, 299)",58.3924977537511
3451,10,0.661,"(337, 236)","(297, 299)",58.09189306434685
3452,10,0.662,"(342, 228)","(297, 299)",57.9946167919165
3453,10,0.663,"(345, 226)","(298, 299)",57.225122675735754
3454,10,0.664,"(337, 240)","(296, 299)",55.53918372862823
3455,10,0.665,"(344, 227)","(297, 299)",57.264773727892404
3456,10,0.665,"(336, 242)","(297, 299)",56.08256946302965
3457,10,0.667,"(345, 229)","(295, 299)",54.637538112930955
3458,10,0.668,"(347, 226)","(298, 299)",56.309932474020215
3459,10,0.669,"(347, 228)","(297, 299)",55.22216863363612
3460,10,0.67,"(336, 244)","(298, 299)",56.003540851749506
3461,10,0.671,"(350, 226)","(298, 299)",54.54452556555814
3462,10,0.672,"(339, 243)","(296, 299)",52.969610394321364
3463,10,0.673,"(350, 226)","(296, 299)",53.88065915052025
3464,10,0.673,"(345, 235)","(298, 299)",53.74616226255521
3465,10,0.674,"(350, 227)","(297, 299)",54.1301764822787
3466,10,0.675,"(350, 227)","(297, 299)",54.027612950715096
3467,10,0.676,"(349, 228)","(297, 299)",54.16234704572171
3468,10,0.677,"(343, 240)","(299, 299)",53.28579702395375
3469,10,0.678,"(339, 244)","(298, 299)",53.343891584033095
3470,10,0.679,"(352, 228)","(296, 299)",52.1250163489018
3471,10,0.679,"(345, 239)","(297, 299)",51.80131482398158
3472,10,0.68,"(324, 264)","(298, 299)",54.16234704572171
3473,10,0.681,"(339, 245)","(298, 299)",52.9269266826896
3474,10,0.682,"(354, 229)","(297, 299)",51.241914347415054
3475,10,0.682,"(353, 229)","(296, 299)",51.241914347415054
3476,10,0.683,"(343, 244)","(295, 299)",49.08561677997487
3477,10,0.684,"(350, 233)","(296, 299)",51.13222249767931
3478,10,0.685,"(356, 229)","(295, 299)",49.18491612511842
3479,10,0.686,"(356, 229)","(296, 299)",49.7998361139047
3480,10,0.688,"(342, 248)","(296, 299)",48.50353164478446
3481,10,0.689,"(339, 249)","(296, 299)",49.86451443776053
3482,10,0.691,"(356, 232)","(297, 299)",49.05355423183141
3483,10,0.692,"(338, 252)","(296, 299)",48.81407483429036
3484,10,0.693,"(358, 231)","(298, 299)",48.99091309842978
3485,10,0.694,"(340, 252)","(297, 299)",47.93567344642118
3486,10,0.695,"(360, 231)","(295, 299)",46.70981404414153
3487,10,0.696,"(359, 231)","(297, 299)",47.862405226111754
3488,10,0.697,"(359, 232)","(296, 299)",47.1858008067756
3489,10,0.698,"(358, 232)","(297, 299)",47.96823402987172
3490,10,0.699,"(339, 254)","(297, 299)",47.60256220249981
3491,10,0.7,"(362, 232)","(297, 299)",45.93919094573558
3492,10,0.701,"(362, 232)","(296, 299)",45.85509739626673
3493,10,0.702,"(360, 233)","(295, 299)",45.83031548625801
3494,10,0.703,"(361, 234)","(296, 299)",45.0
3495,10,0.704,"(360, 235)","(296, 299)",45.0
3496,10,0.705,"(362, 233)","(296, 299)",45.0
3497,10,0.706,"(349, 246)","(296, 299)",45.0
3498,10,0.707,"(361, 235)","(297, 299)",45.0
3499,10,0.708,"(352, 243)","(297, 299)",46.02303018866783
3500,10,0.71,"(344, 254)","(297, 299)",43.78112476486871
3501,10,0.711,"(342, 255)","(296, 299)",44.09061955080086
3502,10,0.712,"(364, 235)","(295, 299)",43.22853025996592
3503,10,0.712,"(342, 256)","(296, 299)",43.53119928561418
3504,10,0.713,"(348, 250)","(297, 299)",44.11859600341787
3505,10,0.714,"(365, 234)","(296, 299)",43.298645394673876
3506,10,0.715,"(363, 236)","(298, 299)",44.11859600341787
3507,10,0.716,"(362, 238)","(296, 299)",42.99044618697886
3508,10,0.717,"(341, 258)","(295, 299)",41.78451600825179
3509,10,0.718,"(364, 238)","(296, 299)",41.941302425904176
3510,10,0.72,"(364, 238)","(296, 299)",41.941302425904176
3511,10,0.721,"(362, 239)","(298, 299)",43.45184230102203
3512,10,0.721,"(330, 268)","(297, 299)",43.26429541107161
3513,10,0.722,"(344, 255)","(297, 299)",43.15238973400541
3514,10,0.723,"(365, 238)","(297, 299)",41.941302425904176
3515,10,0.723,"(353, 248)","(296, 299)",41.987212495816664
3516,10,0.724,"(366, 238)","(295, 299)",41.03534527714388
3517,10,0.725,"(361, 241)","(298, 299)",42.64670313389169
3518,10,0.726,"(346, 255)","(297, 299)",41.987212495816664
3519,10,0.727,"(365, 239)","(295, 299)",40.78582147726596
3520,10,0.728,"(350, 252)","(296, 299)",41.09950625761811
3521,10,0.728,"(348, 254)","(298, 299)",41.987212495816664
3522,10,0.729,"(355, 246)","(296, 299)",41.987212495816664
3523,10,0.73,"(346, 257)","(295, 299)",39.58813084768297
3524,10,0.731,"(367, 239)","(295, 299)",39.88958243896878
3525,10,0.732,"(346, 256)","(295, 299)",40.46222749209335
3526,10,0.733,"(330, 269)","(298, 299)",43.21008939175393
3527,10,0.736,"(369, 240)","(296, 299)",39.03551289874689
3528,10,0.736,"(347, 257)","(294, 299)",38.884496433714595
3529,10,0.737,"(366, 241)","(295, 299)",39.57940471623763
3530,10,0.738,"(346, 258)","(296, 299)",39.472459848343824
3531,10,0.739,"(349, 256)","(296, 299)",39.0938588862295
3532,10,0.743,"(355, 250)","(297, 299)",40.60129464500447
3533,10,0.744,"(371, 240)","(295, 299)",37.92646232503863
3534,10,0.745,"(347, 257)","(298, 299)",40.69553103949202
3535,10,0.747,"(345, 260)","(296, 299)",38.659808254090095
3536,10,0.75,"(369, 242)","(294, 299)",37.51911382047633
3537,10,0.755,"(371, 242)","(295, 299)",37.184706453233126
3538,10,0.756,"(346, 261)","(294, 299)",36.32682595212024
3539,10,0.757,"(368, 245)","(294, 299)",36.384351815835885
3540,10,0.758,"(372, 242)","(296, 299)",36.982906926344675
3541,10,0.759,"(352, 257)","(293, 299)",35.67640822186198
3542,10,0.76,"(349, 259)","(294, 299)",36.32682595212024
3543,10,0.761,"(374, 242)","(294, 299)",35.8033441083711
3544,10,0.762,"(344, 263)","(295, 299)",36.573030978519334
3545,10,0.763,"(331, 273)","(296, 299)",36.86989764584402
3546,10,0.765,"(338, 267)","(298, 299)",38.829824904970394
3547,10,0.766,"(358, 253)","(294, 299)",36.02737338510361
